Viashino Runner,10E,"“Si è spostato di qua, e poi di là, e prima che potessi infilzarlo, mi è saltato sulla testa ed è sparito.”
—Jula, predone goblin"
Smash,10E,"Le leggi di Ravnica non proteggono i suoi cittadini ma le sue fabbriche. L’equipaggiamento meno recente viene distrutto invece di essere riparato, per portare più soldi nelle casse delle industrie."
Bogardan Firefiend,10E,"“Il prossimo che viene a dirmi di rannicchiarmi accanto al fuoco e rilassarmi è un uomo morto.”
—Mirri della #Cavalcavento#"
Shivan Hellkite,10E,"La scaglia di un drago può diventare un potente scudo, a patto che ti possa procurare un dente di drago per lavorarla."
Flowstone Slide,10E,"“Come una valanga. Con i denti. Che ti inseguirà. In salita.”
—Flint Foot, corridore viashino"
Nomad Mythmaker,10E,"Nelle steppe selvagge, le storie svaniscono nella polvere. Solo i cantastorie rimangono per raccontare cos’era, cos’è e cosa sarà."
Windborn Muse,10E,"“La sua voce è la giustizia, chiara e implacabile.”
—Akroma, vendicatrice angelica"
Kjeldoran Royal Guard,10E,"Nella tundra gelata si erge la Guardia Reale di Kjeldor, con le picche alzate e il giuramento al re sulle labbra."
Righteousness,10E,A volte la forza più grande è la forza del convincimento.
Beacon of Immortality,10E,La caverna è inondata di luce. Migliaia di raggi balenano nel buio e si fondono in un unico sprazzo.
"Cho-Manno, Revolutionary",10E,“Le maschere di Mercadia non possono più nascondere la verità. Il nostro giorno è infine arrivato.”
Nix,FUT,"“Non ci sono scorciatoie per un lavoro fatto bene e preciso. Perfino i Creatori lo impararono con grande dolore, la prima volta che crearono il mondo.”
—Githri il Prigioniero"
Horizon Canopy,FUT,"Le larghe foglie sono resistenti sotto i piedi. I passi pesanti non le spezzano, ma rilasciano un profumo dolciastro e pungente."
Graven Cairns,FUT,Gli sciamani di Kar-Sengir sostengono che il loro sole tramonta perché non riesce più a sopportare lo vista di quei dirupi dolenti.
Char-Rumbler,FUT,Gli elementali prosperavano mentre Dominaria guariva e nuove forme di vita si adattavano alla re-infusione di mana della terra.
Rift Elemental,FUT,"“E’ difficile sanare uno squarcio dopo che inizia ad andarsene in giro per conto suo.”
—Teferi"
Grove of the Burnwillows,FUT,"La primavera è la stagione più bella nel boschetto, quando le foglie nuove si spiegano dalle loro gemme ardenti in una distesa di fiamme guizzanti."
Muraganda Petroglyphs,FUT,Alcuni maghi rinunciano alle loro pergamene e biblioteche per studiare ai piedi di alberi antichi e pietre sacre.
Thornweald Archer,FUT,Le punte delle loro frecce sono occhi di basilisco e le alette piume di coccatrice.
Imperiosaur,FUT,"“Una forza antica e possente si è impadronita della valle. Compatisco i suoi precedenti abitanti, ma mi rallegro per la terra stessa.”
—Olanti, druida di Muraganda "
Spellwild Ouphe,FUT,"“Penseresti che i loro grandi occhi luccicanti debbano essere quasi ipnotici da guardare. In effetti, è piuttosto il contrario... cadono in trance per quasi tutto quel che vedono.”
—Balecki, druido di Magia Selvaggia"
Foresee,FUT,Carica l’orologio del tempo e osserva il tempo che si srotola.
Rites of Flourishing,FUT,"“Danza e porta qui la corda! E’ un cordone ombelicale con la stessa Gea, che ci ingrassa con la ricca abbondanza della terra.”"
Storm Entity,FUT,I maghi di Dweldia non entrano nel Reame dei Troni quando muoiono. Ma le loro anime sono portate a grandi opere magiche.
Centaur Omenreader,FUT,La saggezza degli indovini è leggendaria. Le creature viaggiano per chilometri attraverso pericoli ghiacciati per chiedere il loro consiglio.
Bloodshot Trainee,FUT,“Hrrngh! Prima o poi lo lancio. . . ehm. . . lo faccio rotolare. . . hrrngh. . . spingo questo macigno giù da una rupe.”
Lucent Liminid,FUT,"E’ una messaggera della dea del sole, proiettata dal vetro consacrato ogni volta che la sua luce lo attraversa."
Pact of Negation,FUT,Quanti si aspettano di essere traditi ad ogni angolo raramente vengono delusi.
Yixlid Jailer,FUT,"“Ho un’eternità per conoscere le anime che sono vincolate qui, per scoprire ogni loro aspetto. Ma tra qualche minuto saranno imbavagliate e celate, e nessun altro potrà conoscerle.”"
Slaughter Pact,FUT,La morte è solo il principio della fine.
Force of Savagery,FUT,"“La vita non può essere creata e poi abbandonata. Deve essere nutrita e alimentata perché possa esprimere la sua matura potenza.”
—Freyalise"
Blood Knight,PLC,"La sua è la furia dell’ incendio, il sangue bollente del vulcano. Non combatte con te perché l’hai offeso, ma solo perché sei presente."
Ridged Kusite,PLC,"“Offre solo un assaggio del potere che le ombre hanno da offrire. Ma perfino quello è un vino inebriante.”
—Ratadrabik di Urborg"
Rathi Trapper,PLC,"Rampicanti aggrovigliati, fetida oscurità, veleni paralizzanti e cadaveri striscianti. La palude è una trappola naturale che aspetta di essere sfruttata da menti innaturali."
Magus of the Tabernacle,PLC,"I discepoli del Tabernacolo incanalano le emanazioni della Valle di Pendrell, diffondendo la sua pretesa paradossale di essere sia venerata che abbandonata."
Firefright Mage,PLC,"Dopo millenni di progresso nella teoria militare dei goblin, Toggo VI comprese che quasi tutti sono intimoriti dal fuoco."
Auramancer's Guise,PLC,"“Non pensare a quello che la maschera nasconde, ma a ciò che può rivelare.”"
Seal of Primordium,PLC,"“Sono il semplificatore, la radice che riporta a terra ogni artificio.”
—Iscrizione del Sigillo"
Vedalken Mastermind,10E,"I vedalken guardano le altre creature viventi con freddo distacco, come cavie per gli esperimenti e oggetti di studio."
Merfolk Looter,10E,"Ora appartiene ai tritoni.
—Preghiera dei naufraghi"
Peek,10E,A volte devi leggere tra le menti.
Aura Graft,10E,“Non è proprio un furto. Diciamo che la prendo in prestito a tempo indeterminato.”
Aven Fisher,10E,Le stesse lance che catturano oggi il loro cibo difenderanno un domani le loro case.
Hate Weaver,10E,“Lasciate che il mio odio accenda la vostra furia.”
Might Weaver,10E,“Lasciate che la mia forza rinsaldi la vostra determinazione.”
Rage Weaver,10E,“Lascia che la mia passione sproni la tua vittoria.”
Sky Weaver,10E,“Lasciate che la mia saggezza vi doni le ali.”
Spirit Weaver,10E,“Lasciate che la mia speranza sia il vostro scudo.”
Utopia Vow,PLC,“Proteggerò questo frutto e i suoi semi fino a che la terra non sarà guarita. La mia vita ora appartiene a Dominaria.”
"Urborg, Tomb of Yawgmoth",PLC,"“Il cadavere di Yawgmoth è una ferita nell’universo. Il suo sangue immondo trasuda, infettando la terra con la sua maledizione finale.”
—Lord Windgrace"
Kor Dirge,PLC,"La nuova evincara di Rath eliminò i brutali mogg e fece schiava un’altra razza, che ricordava maggiormente la sua grazia felina."
Retether,PLC,Gli squarci raggiungono infiniti flussi temporali e portano nel presente i contrastanti prodotti di passati alternativi.
Magus of the Bazaar,PLC,"“Alcuni trafficano merci, altri segreti. La mia anima ha camminato nel futuro e io offro la rara moneta della possibilità.”"
Skirk Shaman,PLC,"Nelle mani sporche di uno sciamano, una miscela di erbe della Catena Skirk essiccate può scatenare il panico."
Phantom Warrior,10E,"“Ci sono tanti cuscini di illusione quanti sono i fiocchi in una tempesta di neve. Ci svegliamo da un sogno per ritrovarci in un altro.”
—Ralph Waldo Emerson, “Illusioni”"
Cloud Sprite,10E,"I fragili spiritelli portano messaggi per conto dei Saprazzani, ma si rifiutano di atterrare nei luridi mercati della Città di Mercadia."
Telling Time,10E,La padronanza viene raggiunta quando si passa da “predire il tempo” a “controllare il tempo”.
Academy Researchers,10E,Brandiscono le loro più recenti teorie come i guerrieri impugnerebbero le armi.
Fog Elemental,10E,"“E’ la sentinella perfetta. Quelli che devono passare possono semplicemente attraversarla.”
—Teferi"
Reviving Dose,10E,I guaritori bianchi non mescolano mai il loro acre elisir con bevande dolci o tè. La minaccia di una seconda dose è sufficiente a rimettere in piedi la maggior parte dei guerrieri.
Samite Healer,10E,I guaritori acquisiscono essenzialmente i doni divini dell’integrità fisica e spirituale. Solo i più devoti tra loro ricevono anche l’abilità di passare ad altri l’integrità fisica.
Skyhunter Prowler,10E,"Essendo instancabile come la sua cavalcatura, la veglia di un solcacielo viene misurata in giorni."
Ghost Warden,10E,"“Pensavo al fato come a un reticolo di ferro, intricato ma rigido e immutabile. Questo fino a quando una qualche forza ha piegato le sbarre del fato per risparmiarmi la vita.”
—Ilromov, cantastorie girovago"
Bandage,10E,"La vita è una questione di centimetri. Per un guaritore, ogni centimetro è prezioso."
Hail of Arrows,10E,"“Non scoccate neppure una freccia fino al mio ordine. E quando darò l’ordine, non voglio che resti neppure una freccia in tutta Eiganjo.”
—Generale Takeno"
Steadfast Guard,10E,"“Meglio che chiudi la tua ciabatta, feccia di Mercadia, perché le tue parole argentee e le bustarelle dorate non luccicano poi tanto fuori dalla tua città.”"
Wall of Swords,10E,"L’aria ronzava del rumore sforbiciante di innumerevoli lame, sospese di fronte agli invasori come se fossero impugnate da una falange di mani invisibili."
Icatian Priest,10E,"Grelden si inginocchiò e sentì sulla fronte la fredda mano asciutta del sacerdote. Parecchie ore dopo, recuperato il senno, si ritrovò coperto di sangue nemico sul campo di vittoria."
Aura of Silence,10E,Non tutti i silenzi vengono interrotti facilmente.
Tempest of Light,10E,"“Che tutto faccia ritorno alla propria natura, affinché il destino possa seguire il proprio corso.”"
High Ground,10E,"In guerra, come in società, la posizione è fondamentale."
Augur il-Vec,FUT,"“Se potesse mettere fine a questo esilio, la mia vita è tua.”"
Llanowar Augur,FUT,“Io sono irrilevante. Il futuro che ho nelle mie mani è tutto.”
Emberwilde Augur,FUT,Le leggende narrano che un genio diede ai goblin un dono che non potevano mai sperare di padroneggiare.
Zoetic Cavern,FUT,"Nulla vive al suo interno, eppure c’è vita."
Heartwood Storyteller,FUT,"Le sue radici scendono in profondità, nutrite non solo dal terreno e dalla pioggia, ma da millenni di esperienza."
Quiet Disrepair,FUT,"“L’artificio ha sempre indugiato sulle spalle della natura. Guardiamo ora la natura che si vendica.”
—Freyalise"
Oblivion Crown,FUT,.
Witch's Mist,FUT,"“Ascoltaci, Madre Suprema. Fai prosperare i forti sotto la tua mano gelatinosa e fai contorcere i deboli sotto il tuo tallone appuntito.”
—Preghiera dei devoti"
Augur of Skulls,FUT,"Dentro ad ogni teschio vuoto, cerca il modo per conservare la propria non morte mancata."
Aven Augur,FUT,“Ho visto il futuro. Tu non sei presente.”
Flowstone Embrace,FUT,"“Il settimo simbolo, il Marchio di Pietra, custodisce il potere dell’antico Rath.”
#—Tomo della Supremazia Elementale#"
Bonded Fetch,FUT,"Un omuncolo ben fatto istruisce la mente del suo padrone, sfrondando i pensieri che portano alla follia. Pochi ricercatori del sapere sopravvivono allo studio dell’infinito senza un omuncolo. "
Magus of the Library,PLC,"I volumi antichi lentamente si sono sgretolati, trasformando in polvere i loro segreti. Ma ogni loro parola risuona nella testa del magus."
Dreamscape Artist,PLC,Ha padroneggiato l’arte della manipolazione terrena.
Magus of the Arena,PLC,"Il magus sente ancora il boato delle folle. Se ne sono andate, ma rimane la voglia di gareggiare."
Mogg Fanatic,10E,“Ce l’ho! ”Ce l’ho! Ce. . .”
Discombobulate,10E,"“Ho detto ‘prendi il suo cervello’, non ‘strappagli la testa’.”
—Ricercatore del Progetto delle Maree"
Incinerate,10E,"“Sì, penso che ‘toast’ sia una descrizione abbastanza precisa.”
—Jaya Ballard, maga specialista"
Prodigal Pyromancer,10E,"“Cosa sto guardando? Ceneri, uomo morto.”"
Anaba Bodyguard,10E,"“Quanti sfidano un minotauro sentono il sapore del loro stesso sangue.”
—Mirri della #Cavalcavento#"
Stun,10E,"“Per fortuna, i tritoni non sono abituati ad avversari con i piedi.”
—Gerrard della #Cavalcavento#"
Counsel of the Soratami,10E,“La saggezza non è contare tutte le gocce di una cascata. La saggezza è comprendere perché l’acqua cerca la terra.”
Crafty Pathmage,10E,"Segui il Mago dei Sentieri
—Espressione di Otaria che significa
“scappa velocemente”"
Fugitive Wizard,10E,"“La legge ha il proprio posto. . . come annotazione nel mio libro delle magie.”
—Siyani, maga fuggitiva"
Skyshroud Ranger,10E,Neppure gli elfi conoscono realmente la Foresta di Cielsudario. I ranger sono sì e no i meglio equipaggiati per affrontare la sua incertezza.
Stalking Tiger,10E,"Nella Giungla di Jamuraa, spesso è impossibile separare il pericolo dalla bellezza."
Canopy Spider,10E,Conserva le fronde degli alberi al sicuro da ogni pericolo. . . se si eccettua la sua presenza.
Femeref Archers,10E,"“Scommetto che non sei capace di colpirlo in un occhio.”
“Il sinistro o il destro?”"
Recover,10E,"Mentre Barrin riesumava il corpo della figlia, si rese conto del vero prezzo della propria fede in Urza."
Phyrexian Rager,10E,"Non prende prigionieri, ma conserva i brandelli migliori per Phyrexia."
Essence Drain,10E,"“Gli elfi hanno ragione: la Morte inevitabilmente porta alla vita. Ma quelli realmente possenti non fanno esperienza di questo ciclo. Piuttosto lo controllano.”
—Crovax, evincaro dominante"
Assassinate,10E,"“Così si vincono le guerre: non con eserciti di soldati, ma con una lama affilata e piazzata ad arte.”
—Yurin, assassino reale"
Stronghold Discipline,10E,"A Urborg, gli istigatori di ogni nuova ribellione vengono immersi nel sangue della precedente."
Afflict,10E,"Raramente si nota un battito del cuore, se non quando viene rubato."
Sylvan Basilisk,10E,"“Non siamo certi di quale sia il suo aspetto, quindi per stare al sicuro, nessuno guardi nulla fino a che non saremo fuori di qui.”
—Parbold Drix, esploratore veterano"
Dross Crocodile,10E,"“Non appena emerse, potemmo tutti sentirne il fetore. Il suo alito rancido puzzava di carogne in parte digerite e dei suoi visceri in putrefazione.”
—Dafri, campione Auriok"
Mass of Ghouls,10E,"“Un esercito ha riempito la vallata, ma è diverso da tutti gli eserciti che ho mai visto. Non ci sono tende, né falò, né cavalli. . . solo un mare di corpi, che si contorcono e gemono, come se un villaggio pestilenziale fosse stato mandato a invaderci.”
—Esploratore Oneano"
Distress,10E,"“Dicono che gli occhi sono la finestra dell’anima. Mi piace infrangere le finestre per prendere quel che c’è all’interno.”
—Braids, evocatrice di demenza"
Rain of Tears,10E,"“Quando i mortali muoiono, hanno famiglia, amici e compatrioti che piangono per la loro perdita. Quando muore la terra, con essa muore tutto il resto, e non ci rimane nessuno per piangere.”
—Jacinth, ranger di Cielsudario"
Goblin Lore,10E,"“Ora ascolta attentamente, mio giovane goblin. Ci sono molti modi di mangiare gli insetti pustolosi, ma per me il migliore è di schiacciarli tra due pezzi di metallo.”"
Deluge,10E,"“Dal mare è sorta la vita e al mare farà ritorno. E speriamo che accada in fretta.”
—Imperatore Aboshan"
Lure,10E,Il suo vero furto era di sottrarre i soldati alle loro postazioni.
Agonizing Memories,10E,"Nel periodo successivo alla guerra, quando non si uccide più da tempo, le sofferenze maggiori si ritorcono su chi le ha provocate."
Tangle Spider,10E,Le dicerie sono le uniche a essere mai sfuggite alla sua ragnatela.
Treasure Hunter,10E,"“I tesori dell’antichità appartengono ai musei, non alle mani sudicie dei tombaroli.”"
Hidden Horror,10E,"Se la presenza del male fosse evidente, non sarebbe altrettanto pericoloso."
Steel Golem,10E,"“Una volta creata la perfezione, cos’altro c’è da fare?”
—Arcum Dagsson, macchinista di Soldevi"
Juggernaut,10E,"Costruiti senza la possibilità di manovrare né di fermarsi, i juggernaut venivano semplicemente puntati contro le migliori difese nemiche con l’ordine di caricare."
Sculpting Steel,10E,Un’artefice una volta ne fece cadere uno in una stanza piena di monete. Deve ancora ritrovarlo.
Doubling Cube,10E,La superficie del cubo è costellata da rune frastagliate che sembrano muoversi quando nessuno le osserva.
Citanul Flute,10E,Ogni nota del flauto imita il richiamo di una bestia diversa.
Dreamborn Muse,10E,"“La sua voce è assennata, penetrante e veritiera.”
—Ixidor, manipolatore della realtà"
Denizen of the Deep,10E,"Secondo una leggenda dei tritoni, alla fine di ogni giorno un abitatore profondo inghiotte l’orizzonte, facendo così scendere la fredda coltre della notte."
Root Maze,10E,"Fermati anche solo un istante a considerare l’intrico dei rovi, il viluppo confuso della corteccia, e il labirinto ha già vinto."
Rootwater Matriarch,10E,"Nelle aspre profondità di Morteacque, il fascino degli abitanti di superficie è decisamente inutile. . . se non come esca."
The Hive,10E,"“Il loro ronzio fa vibrare le mie ossa da chilometri di distanza.”
—Galenti, cacciatore di tesori"
Chimeric Staff,10E,"Il bastone si sciolse in un coro caotico di ferraglia, diventando una bestia improbabile composta da lame sibilanti."
Graveborn Muse,10E,"“La sua voce è la dannazione, inflessibile e certa.”
—Phage l’Intoccabile"
Field Marshal,10E,E’ l’unico che riesce a vedere gli schemi nella sovrapposizione delle mappe e nei rapporti contrastanti.
Mortal Combat,10E,"La folla esultava, i combattenti sanguinavano e la pila dei morti si alzava nell’arena. Solo la Cabala poteva trionfare."
Hurkyl's Recall,10E,"Le ricerche di Hurkyl all’Istituto di Lat-Nam non furono sufficienti per fermare i due fratelli, ma nei secoli successivi la sua arte magica insegnò agli artefici la moderazione."
Cephalid Constable,10E,I cefalidi non proteggono le persone. Proteggono la fedeltà.
Beacon of Destruction,10E,"La benedizione della Grande Fornace è una visione spettacolare, ma i posti migliori per guardarla hanno un prezzo molto salato."
Enormous Baloth,10E,"La sua dieta è composta da frutta, piante, piccoli animali del bosco, grossi animali del bosco, boschi, frutteti, fattorie e piccole città."
Elven Riders,10E,“Boscocavo non può nascondere le creature più grandi. Dovremo usare la velocità e l’astuzia per sopravvivere qui.”
Beacon of Unrest,10E,Un urlo al cielo squarcia l’aria della notte e fa riecheggiare il destino tra le nubi.
Midnight Ritual,10E,"Seppellisci in profondità i vecchi amici, per evitare che ritornino portando in dono i propri vermi."
Fountain of Youth,10E,Alcuni affermano che l’acqua della fontana è la prima pioggia caduta su Dominaria.
Wall of Air,10E,"Quando non volano i falchi, abbi timore del cielo.
—aforisma Femeref"
Composite Golem,10E,L’esperimento di un artefice sulle tecniche di incrocio dei materiali ha trovato uno scopo come interprete tra le culture.
Whispersilk Cloak,10E,Questi mantelli sono molto richiesti sia dagli assassini che da quanti li temono.
Mind Stone,10E,"“La saggezza si acquisisce con la capacità, non con l’età.”
—Tito Maccio Plauto, #Trinummus#"
Phyrexian Vault,10E,"“I segreti di Phyrexia sono molto costosi. E si pagano in ottone e ossa, tendini e acciaio.”
—Kaervek"
Blowfly Infestation,SHM,"Quando il gigante Tollek Ammazzamondo giunse alla fine dei suoi giorni, uno sciame corrotto eruppe dal suo corpo per diffondere il suo nome."
Wildslayer Elves,SHM,Alcuni elfi hanno combattuto troppo a lungo nelle profonde oscurità e troppo spesso le loro lame sono state immerse in carne corrotta e sangue avvelenato.
Cinderhaze Wretch,SHM,Una spessa fuliggine ondeggia e vortica originando inquietanti volti che sghignazzano e serrano i denti attorno alle braci scoppiettanti.
Barrenton Medic,SHM,I suoi sogni sono pieni di polveri nocive e fiale tintinnanti.
Biting Tether,SHM,Una catena di bugie forte come l’acciaio.
Devoted Druid,SHM,"“Il mana si nasconde in tutte le cose, anche nelle profondità del cuore di ciascuno.”"
Magus of the Abyss,FUT,"Sale una scalinata di anime che sprofondano, lottando contro la continua attrazione verso il vuoto."
Grinning Ignus,FUT,"“Attento a cosa offri all’ignea. Cibo, forse. Monete. Ma nulla d’infiammabile!”
—Stovic, matto del villaggio"
Ghostfire,FUT,"“Solo quelli dotati dell’occhio di Ugin, lo spirito drago, possono vedere il suo soffio infuocato.”"
Nimbus Maze,FUT,Trovarne il centro significa trovare il proprio centro.
Barren Glory,FUT,"“L’unico mondo perfetto è un mondo vuoto, senza nessuno che compia peccati o scateni guerre.”
—Tarran, magus del disco"
Magus of the Future,FUT,Quanti sono dotati della visione hanno un occhio rivolto al presente e l’altro al futuro.
Arcanum Wings,FUT,"I nobili indossano ali per raggiungere le ville celesti dei loro pari, cambiandole con vesti più alla moda quando arrivano."
Stronghold Rats,FUT,"Nelle segrete della fortezza, le ombre si nascondono tra i parassiti."
Tarox Bladewing,FUT,"Poiché disprezza i suoi fratelli come insulti al suo lignaggio, li trova e li divora uno dopo l’altro."
Narcomoeba,FUT,E’ stata creata dagli Iquati come ricordo vivente: un ricordo che non permette di essere dimenticato.
Ramosian Revivalist,FUT,"La tradizione Ramosiana è ancora viva, ma il suo omonimo è stato dimenticato da molto tempo."
Sliver Legion,FUT,"Nascosta all’interno dello sciame ticchettante e cinguettante c’è una mente unica, ancora giovane, ma che diventa sempre più consapevole col passare del tempo."
Magus of the Moat,FUT,"“Gli spiriti degli esseri mitici continuano a volteggiare sulle loro amate fortezze, impedendo l’accesso a quanti giungono col passo appesantito dall’odio.”"
Veilstone Amulet,FUT,Talvolta è pretenzioso rendersi invisibili.
Akroma's Memorial,FUT,"“Nessun riposo. Nessuna pietà. Nessuna eccezione.”
—Iscrizione celebrativa"
Steamflogger Boss,FUT,"“Frusta le X! Tormenta le O! Cosa stiamo facendo, proprio non so!”"
Magus of the Moon,FUT,"La forza delle maree della luna insanguinata strappa e deforma la terra, attirando monoliti di pietra e terriccio verso la sfera infuocata."
Cloud Key,FUT,Il suono musicale del suo girare innesca i cilindri della rivelazione.
Glittering Wish,FUT,"Desiderava l’oro, ma non la forza di portarlo."
Second Wind,FUT,I cacciatori di tempeste Vindr credono che le stesse forze antiche che muovono i venti possano anche spostare le menti e i cuori mortali.
Magus of the Vineyard,FUT,"Malconcio e stremato da anni di sale e artigli, non ha mai smesso di camminare e seminare. Solo ora, in questo tempo di rinascita, i suoi semi mettono radici."
Scourge of Kher Ridges,FUT,Il fato proietta la propria ombra fremente.
Even the Odds,FUT,"“Quanti cadono cantando l’inno di battaglia di Benalia non rimarranno invendicati.”
—Adom Capashen, comandante di Benalia"
Dryad Arbor,FUT,"“Non toccate gli alberi, non rompete le cortecce e ponete solo la domanda a cui volete risposta.”
—Von Yomm, druido anziano, ai suoi iniziati"
Venser's Diffusion,FUT,"“Ogni realtà non è altro che il sogno di un’altra, e ogni dormiente un dio inconsapevole.”"
Gift of Granite,FUT,Il dono fornisce sia protezione a chi lo riceve che levità alla pietra.
Street Wraith,FUT,"I lampioni di Wyndmoor Street si spengono da soli a mezzanotte e rifiutano di riaccendersi, per paura di illuminare cosa si cela nel buio."
"Venser, Shaper Savant",FUT,Le sue meraviglie d’ingegnosità impallidiscono in confronto agli evoluti meccanismi della sua mente.
Pooling Venom,FUT,La terra può assorbire solo così tanto veleno prima di iniziare a mordere a sua volta.
Sarcomite Myr,FUT,"“Una vista orribile, certo, ma i suoni. . . Le vibrazioni dei suoi tendini e lo stridere degli ingranaggi sono quasi musicali.”
—Brudiclad, ingegnere Telchor"
Patrician's Scorn,FUT,Il disdegno di Lady Farisa per la pacchiana volgarità divenne ancora più infame dopo la sua morte.
Emblem of the Warmind,FUT,"“Basta una scintilla per incendiare una foresta inaridita. I nostri cuori, temo, sono troppo aridi per questo nuovo visitatore.”
—Elek Barbalunga"
Sift,10E,Indugia più a lungo sui pensieri che brillano maggiormente.
Unsummon,10E,Gli apprendisti di Tolaria impararono a liberare l’energia Eterea molto prima che fosse loro insegnato a vincolarla.
Benalish Knight,10E,"“Li chiamavamo ‘fulmini corazzati’.”
—Gerrard della #Cavalcavento#"
Thrull Surgeon,10E,“Basta toglierne un po’ dalla punta.”
No Rest for the Wicked,10E,"“L’anima? Qui non ce ne facciamo nulla di tali frivolezze.”
—Sitrik, sacerdote della nascita"
Wall of Fire,10E,Le fiamme ruggenti funzionano sia come barriera che come arma.
Rushwood Dryad,10E,"Per una driade, ogni albero della foresta è sia una porta che una finestra."
Twitch,10E,Le vittorie in battaglia dipendono dai particolari.
Rule of Law,10E,"Nominati dal kha in persona, i membri del tribunale si assicurano che tutti i processi si concludano nella più assoluta imparzialità."
Spitting Earth,10E,"“Ognuno di voi ha dentro la forza di una frana.”
—Kumano, ai suoi allievi"
Burrenton Forge-Tender,LRW,“Siamo un clachan di fabbri. Siamo a nostro agio nella forgia come davanti a un fuoco in una fredda serata d’inverno.”
Plover Knights,LRW,"I cavalieri sono una delle maggiori attrazioni a ogni festa di Fine Estate. Gruppi di cavallerizzi si esibiscono in temerarie manovre in volo, per il diletto degli spettatori sottostanti."
Goldmeadow Harrier,LRW,"“E’ un dato di fatto che i proiettili da fionda della sponda orientale volano più lontani e con più precisione.”
—Deagan, cenn di Burrenton"
Kithkin Harbinger,LRW,Le sue orecchie sono aperte anche alla voce più soave.
Wellgabber Apothecary,LRW,"“Hai scoperto che i boggart mordono, vedo. E la milizia li inseguirà? . . . Ah, rimani in città per evitare la caccia di Nath. Buona idea. Ora questo impiastro. . .”"
Lys Alana Huntmaster,LRW,"Dai più alti ordini del Palazzo Luce dell’Aurora alle ombre più profonde di Volo dello Scricciolo, le note argentee del suo corno luccicano nell’aria e chi le ode se ne sente attirato."
Kinsbaile Balloonist,LRW,"Anche se la collera di un gigante rende il cielo una tremenda burrasca, il percorso di un aeronauta non vacilla mai."
Lammastide Weave,LRW,“Un nastro strappato terrà lontani i brutti sogni.”
Judge of Currents,LRW,"Anche se le correnti dei Canali cambiano ogni anno, i merrow non perdono mai traccia di dove sono o dove si dirigono."
Harpoon Sniper,LRW,"Costruiti con le ossa delle branchie baffute, gli archi d’osso dei merrow possono trapassare i tronchi d’albero."
Bog-Strider Ash,LRW,"“Se vuoi testare la saggezza, offrila ai folli e guarda come la fanno a pezzi.”"
Shields of Velis Vel,LRW,I cangianti possono alterare la loro forma basandosi su cosa desiderano maggiormente gli esseri attorno a loro.
Oblivion Ring,LRW,Un cerchio di zucchero e una parola di divieto.
Inkfathom Divers,LRW,"“Nessuno apprezza il sole e le acque basse quanto coloro che hanno visto gli abissi.”
—Lianda del banco Riopietroso"
Streambed Aquitects,LRW,"“Noi guardiamo in un fiume e vediamo solo ciottoli sparpagliati. Un merrow osserva e vi vede la mappa di Lorwyn.”
—Illulia, attizza anima ignifera"
Sentinels of Glen Elendra,LRW,Alcuni dicono che la valle di Gola Elendra non è altro che un mito e che le voci sulla sua esistenza sono solo scherzi da spiritello. Altri dicono che è il segreto più gelosamente custodito dagli spiritelli.
Pestermite,LRW,Gli spiritelli comprendono quando non sono desiderati. Ed è proprio per questo che decidono di farsi vivi.
Ethereal Whiskergill,LRW,I saggi torpidi sono incerti se la branchia baffuta sia nativa dei Meandri Oscuri o semplice materia onirica divenuta reale.
Faerie Trickery,LRW,Gli spiritelli sono così veloci e dalla vita così breve che è quasi impossibile vendicarsi dei loro scherzi.
Glimmerdust Nap,LRW,I sogni dei giganti sono lunghi come il tempo e profondi quanto la terra. Per questo sono apprezzati dagli spiritelli catturasogni.
Footbottom Feast,LRW,"L’odore di aceto e putrefazione riempie la palude, invitando i boggart di ogni cunicolo a riunirsi per banchettare."
Boggart Shenanigans,LRW,"I boggart si divertono a scoprire nuove sensazioni, dalla consistenza dello sterco di lontra al guaito di un compagno morente."
Nath's Buffoon,LRW,"Smik apprese la danza elfica piuttosto velocemente. Il passo più difficile, nonché il più importante, fu non farsi vedere da Nath finché non fosse stato chiamato a esibirsi."
Ghostly Changeling,LRW,"In luoghi desolati, i cangianti possono assumere la forma di desideri, ricordi o paure."
Eyeblight's Ending,LRW,"“Quelli privi di bellezza sono il tumore più grande di Lorwyn. I setacciatori hanno un compito spiacevole, ma necessario.”
—Eidren, perfetto di Lys Alana"
Warren-Scourge Elf,LRW,"“Se si può associare una qualche virtù ai mal’occhi, è sicuramente il talento che alcuni raggiungono nel cacciarli. Ho visto l’uccisione dei boggart elevata a una vera e propria forma d’arte.”
—Fiala, setacciatrice di Foglia Dorata"
Nectar Faerie,LRW,"“Gli imprevedibili spiritelli possono rappresentare sia un dono meraviglioso che una pessima influenza.”
—Desmera, perfetta di Volo dello Scricciolo"
Dreamspoiler Witches,LRW,"Di notte, gli spiritelli rubano materia onirica per la loro regina. All’alba, innumerevoli creature si svegliano deboli e vuote."
Black Poplar Shaman,LRW,"Assorbe il dolore degli altri silvantropi, cosa che lo rende amareggiato, eppure dipendente dalla sensazione di agonia."
Nightshade Stinger,LRW,"“Molti spiritelli sono innocui burloni. Di tanto in tanto, però, ne trovi uno che passa dalla malizia alla malvagità.”
—Gaddock Teeg"
